Name,Condition,Price,Product Link
[PRO] PMO Wave75 Trimode 75% Aluminum Wireless Mechanical Keyboard 8000mAh Hot swappable RGB Gasket Custom Gaming Keyboard Support VIA,Buyer Protection,RM385,https://www.carousell.com.my/p/pro-pmo-wave75-trimode-75-aluminum-wireless-mechanical-keyboard-8000mah-hot-swappable-rgb-gasket-custom-gaming-keyboard-support-via-1375352952/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=hpFCDbJU9X9vjBt7&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=104
Logitech POP Keys wireless Mechanical EMOJI Keyboard,Buyer Protection,RM185,https://www.carousell.com.my/p/logitech-pop-keys-wireless-mechanical-emoji-keyboard-1374403395/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=hpFCDbJU9X9vjBt7&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=105
MECHANICAL KEYBOARD POKEMON PIKACHU KEYCAPS ONLY,Like new,RM40,https://www.carousell.com.my/p/mechanical-keyboard-pokemon-pikachu-keycaps-only-1374411318/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=hpFCDbJU9X9vjBt7&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=106
GT XX87 Gaming Mechanical Keyboard,Buyer Protection,RM75,https://www.carousell.com.my/p/gt-xx87-gaming-mechanical-keyboard-1376461365/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=hpFCDbJU9X9vjBt7&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=107
"Keychron Q6 Pro Mechanical Keyboard (Bluetooth + Wired, K-Pro Brown Switch)",Buyer Protection,RM666,https://www.carousell.com.my/p/keychron-q6-pro-mechanical-keyboard-bluetooth-wired-k-pro-brown-switch-1375960039/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=g-2uT1T990kwmYXO&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=108
Royal Kludge RK108 Mechanical Keyboard,Buyer Protection,RM100,https://www.carousell.com.my/p/royal-kludge-rk108-mechanical-keyboard-1375110285/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=g-2uT1T990kwmYXO&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=109
Mechanical Gaming Keyboard,Buyer Protection,RM40,https://www.carousell.com.my/p/mechanical-gaming-keyboard-1374067103/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=g-2uT1T990kwmYXO&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=111
Logitech G515 Lightspeed TKL Low Profile Wireless Gaming Mechanical Keyboard,Like new,RM420,https://www.carousell.com.my/p/logitech-g515-lightspeed-tkl-low-profile-wireless-gaming-mechanical-keyboard-1374162425/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=g-2uT1T990kwmYXO&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=112
Mechanical Keyboard - Weikav Lucky65 V2 (Custommed),Buyer Protection,RM380,https://www.carousell.com.my/p/mechanical-keyboard-weikav-lucky65-v2-custommed-1375582006/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=g-2uT1T990kwmYXO&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=113
Leobog Hi75C wired aluminium mechanical keyboard,Buyer Protection,RM119,https://www.carousell.com.my/p/leobog-hi75c-wired-aluminium-mechanical-keyboard-1377158826/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=g-2uT1T990kwmYXO&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=115
NZXT Keyboard Mechanical Gaming TKL RGB,Brand new,RM220,https://www.carousell.com.my/p/nzxt-keyboard-mechanical-gaming-tkl-rgb-1373634243/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=g-2uT1T990kwmYXO&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=116
Retro Draft PBT Keycap l OEM Profile l 133 Keys l 61 64 75 78 84 87 96 98 104 108 Mechanical Keyboard,Buyer Protection,RM68,https://www.carousell.com.my/p/retro-draft-pbt-keycap-l-oem-profile-l-133-keys-l-61-64-75-78-84-87-96-98-104-108-mechanical-keyboard-1375037712/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=g-2uT1T990kwmYXO&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=117
GMK Olivia PBT Keycap l OEM Profile l 159 Keys l 61 63 64 75 78 84 87 96 98 104 Mechanical Keyboard,Buyer Protection,RM68,https://www.carousell.com.my/p/gmk-olivia-pbt-keycap-l-oem-profile-l-159-keys-l-61-63-64-75-78-84-87-96-98-104-mechanical-keyboard-1375034919/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=g-2uT1T990kwmYXO&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=118
Honey Milk PBT Keycaps l XDA Profile l 138 Keys l 61 64 68 78 84 87 96 98 104 108 Mechanical Keyboard,Buyer Protection,RM58,https://www.carousell.com.my/p/honey-milk-pbt-keycaps-l-xda-profile-l-138-keys-l-61-64-68-78-84-87-96-98-104-108-mechanical-keyboard-1293268376/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=g-2uT1T990kwmYXO&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=119
Mechanical Keyboard (One-Handed),Buyer Protection,RM80,https://www.carousell.com.my/p/mechanical-keyboard-one-handed-1376688523/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=g-2uT1T990kwmYXO&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=120
Keychron K8 Keychron wireless mechanical keyboard★Easy operation confirmed,Like new,RM200,https://www.carousell.com.my/p/keychron-k8-keychron-wireless-mechanical-keyboard★easy-operation-confirmed-1375896707/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=g-2uT1T990kwmYXO&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=121
Carbon Retro PBT Keycaps l OEM Profile l 108 Keys l 61 87 104 108 Mechanical Keyboard,Buyer Protection,RM48,https://www.carousell.com.my/p/carbon-retro-pbt-keycaps-l-oem-profile-l-108-keys-l-61-87-104-108-mechanical-keyboard-1375036000/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=g-2uT1T990kwmYXO&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=122
[Unused and unopened] Logitech POP KEYS K730GY Mechanical Wireless Keyboard Greige Japanese Layout Mechanical Keyboard,Like new,RM300,https://www.carousell.com.my/p/unused-and-unopened-logitech-pop-keys-k730gy-mechanical-wireless-keyboard-greige-japanese-layout-mechanical-keyboard-1377018997/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=g-2uT1T990kwmYXO&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=123
SteelSeries APEX PRO TKL Mechanical Gaming Keyboard PC Peripherals,Like new,RM200,https://www.carousell.com.my/p/steelseries-apex-pro-tkl-mechanical-gaming-keyboard-pc-peripherals-1375895904/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=g-2uT1T990kwmYXO&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=125
Weikav Lucky65v2 65% Aluminum Wireless Mechanical Keyboard Barebone Hot swappable RGB Gasket Custom Gaming Keyboard Support VIA,Buyer Protection,RM165,https://www.carousell.com.my/p/weikav-lucky65v2-65-aluminum-wireless-mechanical-keyboard-barebone-hot-swappable-rgb-gasket-custom-gaming-keyboard-support-via-1375354189/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=g-2uT1T990kwmYXO&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=126
"FILCO Majestouch Diatec FKB108M/JB Brown Switch Mechanical Keyboard USB/PS/2 Wired Slightly damaged, probably in working order",Like new,RM100,https://www.carousell.com.my/p/filco-majestouch-diatec-fkb108m-jb-brown-switch-mechanical-keyboard-usb-ps-2-wired-slightly-damaged-probably-in-working-order-1377018377/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=g-2uT1T990kwmYXO&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=127
Junk Logitech KX850FC MX MECHANICAL Wireless Mechanical Performance Keyboard,Like new,RM200,https://www.carousell.com.my/p/junk-logitech-kx850fc-mx-mechanical-wireless-mechanical-performance-keyboard-1374162993/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=g-2uT1T990kwmYXO&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=128
Logitech MX MECHANICAL KX850FT Wireless Mechanical Performance Keyboard with box,Like new,RM350,https://www.carousell.com.my/p/logitech-mx-mechanical-kx850ft-wireless-mechanical-performance-keyboard-with-box-1375893551/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=g-2uT1T990kwmYXO&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=129
S2693) Lofree FLOW OE915 Low Profile Mechanical Keyboard Space Gray (Jin 2),Like new,RM450,https://www.carousell.com.my/p/s2693-lofree-flow-oe915-low-profile-mechanical-keyboard-space-gray-jin-2-1377023387/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=g-2uT1T990kwmYXO&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=131
"4759//Logicool YU0077 G713 TACTILE RGB MECHANICAL gaming keyboard, power supply confirmed",Like new,RM150,https://www.carousell.com.my/p/4759-logicool-yu0077-g713-tactile-rgb-mechanical-gaming-keyboard-power-supply-confirmed-1377021531/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=g-2uT1T990kwmYXO&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=132
LOFREE FLOW100 OE919 Low Profile Mechanical Keyboard,Like new,RM300,https://www.carousell.com.my/p/lofree-flow100-oe919-low-profile-mechanical-keyboard-1374163498/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=g-2uT1T990kwmYXO&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=133
"Rare IBM mechanical keyboard, treated as junk",Like new,RM60,https://www.carousell.com.my/p/rare-ibm-mechanical-keyboard-treated-as-junk-1374153041/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=g-2uT1T990kwmYXO&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=135
Logitech G512 CARBON RGB Mechanical Keyboard (Tactile) Used for only one day,Like new,RM200,https://www.carousell.com.my/p/logitech-g512-carbon-rgb-mechanical-keyboard-tactile-used-for-only-one-day-1375890066/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=g-2uT1T990kwmYXO&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=136
keyboars mechanical brown switch keyboard,Buyer Protection,RM50,https://www.carousell.com.my/p/keyboars-mechanical-brown-switch-keyboard-1373583149/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=g-2uT1T990kwmYXO&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=138
Leaven RGB Mechanical Keyboard 61keys Button Gaming keyboard,Buyer Protection,RM100,https://www.carousell.com.my/p/leaven-rgb-mechanical-keyboard-61keys-button-gaming-keyboard-1373864264/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=g-2uT1T990kwmYXO&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=139
Elysium dot lofree black and white mechanical keyboard,Buyer Protection,RM120,https://www.carousell.com.my/p/elysium-dot-lofree-black-and-white-mechanical-keyboard-1376734969/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=g-2uT1T990kwmYXO&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=140
Cooler Master CM Storm QuikFire TK Mechanical Keyboard,Lightly used,RM110,https://www.carousell.com.my/p/cooler-master-cm-storm-quikfire-tk-mechanical-keyboard-1376463948/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=g-2uT1T990kwmYXO&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=141
PHILIPS G404 MECHANICAL GAMING KEYBOARD BLUE SWITCH,Brand new,RM80,https://www.carousell.com.my/p/philips-g404-mechanical-gaming-keyboard-blue-switch-1373754810/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=g-2uT1T990kwmYXO&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=142
Mechanical Keyboard Corsair K-68,Buyer Protection,RM300,https://www.carousell.com.my/p/mechanical-keyboard-corsair-k-68-1374911359/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=g-2uT1T990kwmYXO&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=143
URGENT Zoom 75 Custom Plum Mechanical Keyboard,Buyer Protection,RM649,https://www.carousell.com.my/p/urgent-zoom-75-custom-plum-mechanical-keyboard-1374602876/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=g-2uT1T990kwmYXO&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=144
Mechanical Keyboard Sale,Lightly used,RM50,https://www.carousell.com.my/p/mechanical-keyboard-sale-1373040226/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=g-2uT1T990kwmYXO&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=145
COOLKILLER CK68 WIRELESS HOT SWAPPABLE OLED MECHANICAL KEYBOARD,Buyer Protection,RM350,https://www.carousell.com.my/p/coolkiller-ck68-wireless-hot-swappable-oled-mechanical-keyboard-1376620000/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=g-2uT1T990kwmYXO&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=146
Mechanical Keyboard Switch - Leobog Gray Wood V4 (110 Pieces),Buyer Protection,RM66,https://www.carousell.com.my/p/mechanical-keyboard-switch-leobog-gray-wood-v4-110-pieces-1370252060/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=g-2uT1T990kwmYXO&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=149
Furrycube Mechanical Keyboard R78,Like new,RM86,https://www.carousell.com.my/p/furrycube-mechanical-keyboard-r78-1372966223/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=g-2uT1T990kwmYXO&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=150
